Iteration,ReplicaIndex,Temperature,Energy,SAP
2336,6,36.2211,34013.3,NA
2336,7,97.1514,35364.5,NA
2336,8,66.7253,34281.9,NA
2336,9,81.9384,35465.8,NA
2337,0,0.1,33784,NA
2337,1,0.260685,33831.7,NA
2337,2,0.699185,33928.6,NA
2337,3,1.8757,33945.6,NA
2337,4,5.16264,33945.6,NA
2337,5,13.7092,33981.7,NA
2337,6,36.2211,34013.3,NA
2337,7,97.1514,35364.5,NA
2337,8,66.7253,34281.9,NA
2337,9,81.9384,35465.8,NA
2338,0,0.1,33784,NA
2338,1,0.260685,33831.7,NA
2338,2,0.699185,33928.6,NA
2338,3,1.8757,33945.6,NA
2338,4,5.16264,33945.6,NA
2338,5,13.7092,34013.3,NA
2338,6,36.2211,33981.7,NA
2338,7,97.1514,35150.9,NA
2338,8,66.7253,34281.9,NA
2338,9,81.9384,35465.8,NA
2339,0,0.1,33784,NA
2339,1,0.260685,33831.7,NA
2339,2,0.699185,33928.6,NA
2339,3,1.8757,33945.6,NA
2339,4,5.16264,33945.6,NA
2339,5,13.7092,33981.7,NA
2339,6,36.2211,34013.3,NA
2339,7,97.1514,35150.9,NA
2339,8,66.7253,35023.7,NA
2339,9,81.9384,34281.9,NA
2340,0,0.1,33784,NA
2340,1,0.260685,33831.7,NA
2340,2,0.699185,33928.6,NA
2340,3,1.8757,33945.6,NA
2340,4,5.16264,33945.6,NA
2340,5,13.7092,33981.7,NA
2340,6,36.2211,34013.3,NA
2340,7,97.1514,35150.9,NA
2340,8,66.7253,34281.9,NA
2340,9,81.9384,35065.3,NA
2341,0,0.1,33784,NA
2341,1,0.260685,33831.7,NA
2341,2,0.699185,33928.6,NA
2341,3,1.8757,33945.6,NA
2341,4,5.16264,33981.7,NA
2341,5,13.7092,33945.6,NA
2341,6,36.2211,34013.3,NA
2341,7,97.1514,35292.7,NA
2341,8,66.7253,34281.9,NA
2341,9,81.9384,35065.3,NA
2342,0,0.1,33784,NA
2342,1,0.260685,33831.7,NA
2342,2,0.699185,33928.6,NA
2342,3,1.8757,33945.6,NA
2342,4,5.16264,33945.6,NA
2342,5,13.7092,33981.7,NA
2342,6,36.2211,34013.3,NA
2342,7,97.1514,35331.7,NA
2342,8,66.7253,34281.9,NA
2342,9,81.9384,35390.6,NA
2343,0,0.1,33784,NA
2343,1,0.260685,33831.7,NA
2343,2,0.699185,33928.6,NA
2343,3,1.8757,33945.6,NA
2343,4,5.16264,33945.6,NA
2343,5,13.7092,33981.7,NA
2343,6,36.2211,34013.3,NA
2343,7,97.1514,35331.7,NA
2343,8,66.7253,34281.9,NA
2343,9,81.9384,35539.8,NA
2344,0,0.1,33784,NA
2344,1,0.260685,33831.7,NA
2344,2,0.699185,33928.6,NA
2344,3,1.8757,33945.6,NA
2344,4,5.16264,33945.6,NA
2344,5,13.7092,33981.7,NA
2344,6,36.2211,34013.3,NA
2344,7,97.1514,35206.9,NA
2344,8,66.7253,34281.9,NA
2344,9,81.9384,35525.2,NA
2345,0,0.1,33784,NA
2345,1,0.260685,33831.7,NA
2345,2,0.699185,33928.6,NA
2345,3,1.8757,33945.6,NA
2345,4,5.16264,33945.6,NA
2345,5,13.7092,33981.7,NA
2345,6,36.2211,34013.3,NA
2345,7,97.1514,35206.9,NA
2345,8,66.7253,34281.9,NA
2345,9,81.9384,35525.2,NA
2346,0,0.1,33784,NA
2346,1,0.260685,33831.7,NA
2346,2,0.699185,33928.6,NA
2346,3,1.8757,33945.6,NA
2346,4,5.16264,33945.6,NA
2346,5,13.7092,33981.7,NA
2346,6,36.2211,33981.7,NA
2346,7,97.1514,35206.9,NA
2346,8,66.7253,34281.9,NA
2346,9,81.9384,35446.9,NA
2347,0,0.1,33784,NA
2347,1,0.260685,33831.7,NA
2347,2,0.699185,33928.6,NA
2347,3,1.8757,33945.6,NA
2347,4,5.16264,33945.6,NA
2347,5,13.7092,33981.7,NA
2347,6,36.2211,33981.7,NA
2347,7,97.1514,35206.9,NA
2347,8,66.7253,34406.7,NA
2347,9,81.9384,35446.9,NA
2348,0,0.1,33784,NA
2348,1,0.260685,33831.7,NA
2348,2,0.699185,33928.6,NA
2348,3,1.8757,33945.6,NA
2348,4,5.16264,33945.6,NA
2348,5,13.7092,33981.7,NA
2348,6,36.2211,33981.7,NA
2348,7,97.1514,35206.9,NA
2348,8,66.7253,34281.9,NA
2348,9,81.9384,35446.9,NA
2349,0,0.1,33784,NA
2349,1,0.260685,33831.7,NA
2349,2,0.699185,33928.6,NA
2349,3,1.8757,33945.6,NA
2349,4,5.16264,33945.6,NA
2349,5,13.7092,33981.7,NA
2349,6,36.2211,34013.3,NA
2349,7,97.1514,35252.9,NA
2349,8,66.7253,34281.9,NA
2349,9,81.9384,34999.5,NA
2350,0,0.1,33784,NA
2350,1,0.260685,33831.7,NA
2350,2,0.699185,33928.6,NA
2350,3,1.8757,33945.6,NA
2350,4,5.16264,33945.6,NA
2350,5,13.7092,33981.7,NA
2350,6,36.2211,34013.3,NA
2350,7,97.1514,35472.2,NA
2350,8,66.7253,34281.9,NA
2350,9,81.9384,34999.5,NA
2351,0,0.1,33784,NA
2351,1,0.260685,33831.7,NA
2351,2,0.699185,33928.6,NA
2351,3,1.8757,33945.6,NA
2351,4,5.16264,33981.7,NA
2351,5,13.7092,33945.6,NA
2351,6,36.2211,34013.3,NA
2351,7,97.1514,35432.3,NA
2351,8,66.7253,34281.9,NA
2351,9,81.9384,34999.5,NA
2352,0,0.1,33784,NA
2352,1,0.260685,33831.7,NA
2352,2,0.699185,33928.6,NA
2352,3,1.8757,33945.6,NA
2352,4,5.16264,33945.6,NA
2352,5,13.7092,33981.7,NA
2352,6,36.2211,34013.3,NA
2352,7,97.1514,35213,NA
2352,8,66.7253,34281.9,NA
2352,9,81.9384,35177.8,NA
2353,0,0.1,33784,NA
2353,1,0.260685,33831.7,NA
2353,2,0.699185,33928.6,NA
2353,3,1.8757,33945.6,NA
2353,4,5.16264,33945.6,NA
2353,5,13.7092,33981.7,NA
2353,6,36.2211,34013.3,NA
2353,7,97.1514,35213,NA
2353,8,66.7253,34423.7,NA
2353,9,81.9384,35177.8,NA
2354,0,0.1,33784,NA
2354,1,0.260685,33831.7,NA
2354,2,0.699185,33928.6,NA
2354,3,1.8757,33945.6,NA
2354,4,5.16264,33945.6,NA
2354,5,13.7092,33981.7,NA
2354,6,36.2211,34013.3,NA
2354,7,97.1514,35213,NA
2354,8,66.7253,34281.9,NA
2354,9,81.9384,35452.6,NA
2355,0,0.1,33784,NA
2355,1,0.260685,33831.7,NA
2355,2,0.699185,33928.6,NA
2355,3,1.8757,33945.6,NA
2355,4,5.16264,33945.6,NA
2355,5,13.7092,33981.7,NA
2355,6,36.2211,34013.3,NA
2355,7,97.1514,35218.4,NA
2355,8,66.7253,35523.4,NA
2355,9,81.9384,34281.9,NA
2356,0,0.1,33784,NA
2356,1,0.260685,33831.7,NA
2356,2,0.699185,33928.6,NA
2356,3,1.8757,33945.6,NA
2356,4,5.16264,33945.6,NA
2356,5,13.7092,34013.3,NA
2356,6,36.2211,33981.7,NA
2356,7,97.1514,35498.6,NA
2356,8,66.7253,34013.3,NA
2356,9,81.9384,35218.4,NA
2357,0,0.1,33784,NA
2357,1,0.260685,33831.7,NA
2357,2,0.699185,33928.6,NA
2357,3,1.8757,33945.6,NA
2357,4,5.16264,33945.6,NA
2357,5,13.7092,33981.7,NA
2357,6,36.2211,34013.3,NA
2357,7,97.1514,35308.5,NA
2357,8,66.7253,34013.3,NA
2357,9,81.9384,35218.4,NA
2358,0,0.1,33784,NA
2358,1,0.260685,33831.7,NA
2358,2,0.699185,33928.6,NA
2358,3,1.8757,33945.6,NA
2358,4,5.16264,33945.6,NA
2358,5,13.7092,34013.3,NA
2358,6,36.2211,33981.7,NA
2358,7,97.1514,35685.5,NA
2358,8,66.7253,34013.3,NA
2358,9,81.9384,35218.4,NA
2359,0,0.1,33784,NA
2359,1,0.260685,33831.7,NA
2359,2,0.699185,33928.6,NA
2359,3,1.8757,33945.6,NA
2359,4,5.16264,33945.6,NA
2359,5,13.7092,33981.7,NA
2359,6,36.2211,34013.3,NA
2359,7,97.1514,35745.7,NA
2359,8,66.7253,34013.3,NA
2359,9,81.9384,35311.2,NA
2360,0,0.1,33784,NA
2360,1,0.260685,33831.7,NA
2360,2,0.699185,33928.6,NA
2360,3,1.8757,33945.6,NA
2360,4,5.16264,33945.6,NA
2360,5,13.7092,34013.3,NA
2360,6,36.2211,33981.7,NA
2360,7,97.1514,36116.8,NA
2360,8,66.7253,34013.3,NA
2360,9,81.9384,35430.6,NA
2361,0,0.1,33784,NA
2361,1,0.260685,33831.7,NA
2361,2,0.699185,33928.6,NA
2361,3,1.8757,33945.6,NA
2361,4,5.16264,33945.6,NA
2361,5,13.7092,33981.7,NA
2361,6,36.2211,34013.3,NA
2361,7,97.1514,36116.8,NA
2361,8,66.7253,34013.3,NA
2361,9,81.9384,35444.5,NA
2362,0,0.1,33784,NA
2362,1,0.260685,33831.7,NA
2362,2,0.699185,33928.6,NA
2362,3,1.8757,33945.6,NA
2362,4,5.16264,33945.6,NA
2362,5,13.7092,34013.3,NA
2362,6,36.2211,33981.7,NA
2362,7,97.1514,36073.5,NA
2362,8,66.7253,34013.3,NA
2362,9,81.9384,35398.5,NA
2363,0,0.1,33784,NA
2363,1,0.260685,33831.7,NA
2363,2,0.699185,33928.6,NA
2363,3,1.8757,33945.6,NA
2363,4,5.16264,33945.6,NA
2363,5,13.7092,33981.7,NA
2363,6,36.2211,34013.3,NA
2363,7,97.1514,35689,NA
2363,8,66.7253,34013.3,NA
2363,9,81.9384,35398.5,NA
2364,0,0.1,33784,NA
2364,1,0.260685,33831.7,NA
2364,2,0.699185,33928.6,NA
2364,3,1.8757,33945.6,NA
2364,4,5.16264,33945.6,NA
2364,5,13.7092,33981.7,NA
2364,6,36.2211,34013.3,NA
2364,7,97.1514,35689,NA
2364,8,66.7253,34013.3,NA
2364,9,81.9384,35131.8,NA
2365,0,0.1,33784,NA
2365,1,0.260685,33831.7,NA
2365,2,0.699185,33928.6,NA
2365,3,1.8757,33945.6,NA
2365,4,5.16264,33945.6,NA
2365,5,13.7092,33981.7,NA
2365,6,36.2211,34013.3,NA
2365,7,97.1514,35357,NA
2365,8,66.7253,34013.3,NA
2365,9,81.9384,35300.3,NA
2366,0,0.1,33784,NA
2366,1,0.260685,33831.7,NA
2366,2,0.699185,33928.6,NA
2366,3,1.8757,33945.6,NA
2366,4,5.16264,33945.6,NA
2366,5,13.7092,33981.7,NA
2366,6,36.2211,34013.3,NA
2366,7,97.1514,35357,NA
2366,8,66.7253,34013.3,NA
2366,9,81.9384,35300.3,NA
2367,0,0.1,33784,NA
2367,1,0.260685,33831.7,NA
2367,2,0.699185,33928.6,NA
2367,3,1.8757,33945.6,NA
2367,4,5.16264,33945.6,NA
2367,5,13.7092,33981.7,NA
2367,6,36.2211,34013.3,NA
2367,7,97.1514,35357,NA
2367,8,66.7253,34013.3,NA
2367,9,81.9384,35425.1,NA
2368,0,0.1,33784,NA
2368,1,0.260685,33831.7,NA
2368,2,0.699185,33928.6,NA
2368,3,1.8757,33945.6,NA
2368,4,5.16264,33945.6,NA
2368,5,13.7092,33981.7,NA
2368,6,36.2211,34013.3,NA
2368,7,97.1514,35213.4,NA
2368,8,66.7253,34013.3,NA
2368,9,81.9384,35454.9,NA
2369,0,0.1,33784,NA
2369,1,0.260685,33831.7,NA
2369,2,0.699185,33928.6,NA
2369,3,1.8757,33945.6,NA
2369,4,5.16264,33945.6,NA
2369,5,13.7092,33981.7,NA
2369,6,36.2211,34013.3,NA
2369,7,97.1514,35200.5,NA
2369,8,66.7253,34013.3,NA
2369,9,81.9384,35568.3,NA
2370,0,0.1,33784,NA
2370,1,0.260685,33831.7,NA
2370,2,0.699185,33928.6,NA
2370,3,1.8757,33945.6,NA
2370,4,5.16264,33945.6,NA
2370,5,13.7092,33981.7,NA
2370,6,36.2211,34013.3,NA
2370,7,97.1514,35200.5,NA
2370,8,66.7253,34191.6,NA
2370,9,81.9384,35568.3,NA
2371,0,0.1,33784,NA
2371,1,0.260685,33831.7,NA
2371,2,0.699185,33928.6,NA
2371,3,1.8757,33945.6,NA
2371,4,5.16264,33945.6,NA
2371,5,13.7092,33981.7,NA
2371,6,36.2211,34013.3,NA
2371,7,97.1514,35200.5,NA
2371,8,66.7253,34191.6,NA
2371,9,81.9384,35831.9,NA
2372,0,0.1,33784,NA
2372,1,0.260685,33831.7,NA
2372,2,0.699185,33928.6,NA
2372,3,1.8757,33945.6,NA
2372,4,5.16264,33945.6,NA
2372,5,13.7092,33981.7,NA
2372,6,36.2211,34013.3,NA
2372,7,97.1514,35200.5,NA
2372,8,66.7253,34191.6,NA
2372,9,81.9384,35831.9,NA
2373,0,0.1,33784,NA
2373,1,0.260685,33831.7,NA
2373,2,0.699185,33928.6,NA
2373,3,1.8757,33945.6,NA
2373,4,5.16264,33945.6,NA
2373,5,13.7092,33981.7,NA
2373,6,36.2211,34013.3,NA
2373,7,97.1514,35213.4,NA
2373,8,66.7253,34191.6,NA
2373,9,81.9384,35838.2,NA
2374,0,0.1,33784,NA
2374,1,0.260685,33831.7,NA
2374,2,0.699185,33928.6,NA
2374,3,1.8757,33945.6,NA
2374,4,5.16264,33945.6,NA
2374,5,13.7092,33981.7,NA
2374,6,36.2211,34013.3,NA
2374,7,97.1514,35213.4,NA
2374,8,66.7253,34013.3,NA
2374,9,81.9384,36269.5,NA
2375,0,0.1,33784,NA
2375,1,0.260685,33831.7,NA
2375,2,0.699185,33928.6,NA
2375,3,1.8757,33945.6,NA
2375,4,5.16264,33945.6,NA
2375,5,13.7092,33981.7,NA
2375,6,36.2211,34013.3,NA
2375,7,97.1514,35273.5,NA
2375,8,66.7253,34013.3,NA
2375,9,81.9384,36269.5,NA
2376,0,0.1,33784,NA
2376,1,0.260685,33831.7,NA
2376,2,0.699185,33928.6,NA
2376,3,1.8757,33945.6,NA
2376,4,5.16264,33945.6,NA
2376,5,13.7092,33981.7,NA
2376,6,36.2211,34013.3,NA
2376,7,97.1514,35398.4,NA
2376,8,66.7253,34013.3,NA
2376,9,81.9384,36259,NA
2377,0,0.1,33784,NA
2377,1,0.260685,33831.7,NA
2377,2,0.699185,33928.6,NA
2377,3,1.8757,33945.6,NA
2377,4,5.16264,33945.6,NA
2377,5,13.7092,33981.7,NA
2377,6,36.2211,34013.3,NA
2377,7,97.1514,35398.4,NA
2377,8,66.7253,34013.3,NA
2377,9,81.9384,36631.2,NA
2378,0,0.1,33784,NA
2378,1,0.260685,33831.7,NA
2378,2,0.699185,33928.6,NA
2378,3,1.8757,33945.6,NA
2378,4,5.16264,33945.6,NA
2378,5,13.7092,34013.3,NA
2378,6,36.2211,33981.7,NA
2378,7,97.1514,35398.4,NA
2378,8,66.7253,34013.3,NA
2378,9,81.9384,36654.5,NA
2379,0,0.1,33784,NA
2379,1,0.260685,33831.7,NA
2379,2,0.699185,33928.6,NA
2379,3,1.8757,33945.6,NA
2379,4,5.16264,33945.6,NA
2379,5,13.7092,33981.7,NA
2379,6,36.2211,34013.3,NA
2379,7,97.1514,35398.4,NA
2379,8,66.7253,34013.3,NA
2379,9,81.9384,36550.7,NA
2380,0,0.1,33784,NA
2380,1,0.260685,33831.7,NA
2380,2,0.699185,33928.6,NA
2380,3,1.8757,33945.6,NA
2380,4,5.16264,33945.6,NA
2380,5,13.7092,33981.7,NA
2380,6,36.2211,34013.3,NA
2380,7,97.1514,35398.4,NA
2380,8,66.7253,34013.3,NA
2380,9,81.9384,36536,NA
2381,0,0.1,33784,NA
2381,1,0.260685,33831.7,NA
2381,2,0.699185,33928.6,NA
2381,3,1.8757,33945.6,NA
2381,4,5.16264,33945.6,NA
2381,5,13.7092,33981.7,NA
2381,6,36.2211,34013.3,NA
2381,7,97.1514,35398.4,NA
2381,8,66.7253,34272.4,NA
2381,9,81.9384,36637.5,NA
2382,0,0.1,33784,NA
2382,1,0.260685,33831.7,NA
2382,2,0.699185,33928.6,NA
2382,3,1.8757,33945.6,NA
2382,4,5.16264,33945.6,NA
2382,5,13.7092,33981.7,NA
2382,6,36.2211,33981.7,NA
2382,7,97.1514,35398.4,NA
2382,8,66.7253,34272.4,NA
2382,9,81.9384,36652.2,NA
2383,0,0.1,33784,NA
2383,1,0.260685,33831.7,NA
2383,2,0.699185,33928.6,NA
2383,3,1.8757,33945.6,NA
2383,4,5.16264,33945.6,NA
2383,5,13.7092,33981.7,NA
2383,6,36.2211,33981.7,NA
2383,7,97.1514,35398.4,NA
2383,8,66.7253,34272.4,NA
2383,9,81.9384,36652.2,NA
2384,0,0.1,33784,NA
2384,1,0.260685,33831.7,NA
2384,2,0.699185,33928.6,NA
2384,3,1.8757,33945.6,NA
2384,4,5.16264,33945.6,NA
2384,5,13.7092,33981.7,NA
2384,6,36.2211,33981.7,NA
2384,7,97.1514,35683.3,NA
2384,8,66.7253,34013.3,NA
2384,9,81.9384,36425.8,NA
2385,0,0.1,33784,NA
2385,1,0.260685,33831.7,NA
2385,2,0.699185,33928.6,NA
2385,3,1.8757,33945.6,NA
2385,4,5.16264,33945.6,NA
2385,5,13.7092,33981.7,NA
2385,6,36.2211,33981.7,NA
2385,7,97.1514,35367.2,NA
2385,8,66.7253,34013.3,NA
2385,9,81.9384,36344.2,NA
2386,0,0.1,33784,NA
2386,1,0.260685,33831.7,NA
2386,2,0.699185,33928.6,NA
2386,3,1.8757,33945.6,NA
2386,4,5.16264,33945.6,NA
2386,5,13.7092,33981.7,NA
2386,6,36.2211,33981.7,NA
2386,7,97.1514,35367.2,NA
2386,8,66.7253,34013.3,NA
2386,9,81.9384,36344.2,NA
2387,0,0.1,33784,NA
2387,1,0.260685,33831.7,NA
2387,2,0.699185,33928.6,NA
2387,3,1.8757,33945.6,NA
2387,4,5.16264,33945.6,NA
2387,5,13.7092,33981.7,NA
2387,6,36.2211,33981.7,NA
2387,7,97.1514,35471.8,NA
2387,8,66.7253,34013.3,NA
2387,9,81.9384,36344.2,NA
2388,0,0.1,33784,NA
2388,1,0.260685,33831.7,NA
2388,2,0.699185,33928.6,NA
2388,3,1.8757,33945.6,NA
2388,4,5.16264,33945.6,NA
2388,5,13.7092,33981.7,NA
2388,6,36.2211,33981.7,NA
2388,7,97.1514,35471.8,NA
2388,8,66.7253,34013.3,NA
2388,9,81.9384,36344.2,NA
2389,0,0.1,33784,NA
2389,1,0.260685,33831.7,NA
2389,2,0.699185,33928.6,NA
2389,3,1.8757,33945.6,NA
2389,4,5.16264,33945.6,NA
2389,5,13.7092,33981.7,NA
2389,6,36.2211,33981.7,NA
2389,7,97.1514,35565.8,NA
2389,8,66.7253,34013.3,NA
2389,9,81.9384,36344.2,NA
2390,0,0.1,33784,NA
2390,1,0.260685,33831.7,NA
2390,2,0.699185,33928.6,NA
2390,3,1.8757,33945.6,NA
2390,4,5.16264,33945.6,NA
2390,5,13.7092,33981.7,NA
2390,6,36.2211,33981.7,NA
2390,7,97.1514,35755.9,NA
2390,8,66.7253,34013.3,NA
2390,9,81.9384,36344.2,NA
2391,0,0.1,33784,NA
2391,1,0.260685,33831.7,NA
2391,2,0.699185,33928.6,NA
2391,3,1.8757,33945.6,NA
2391,4,5.16264,33945.6,NA
2391,5,13.7092,33981.7,NA
2391,6,36.2211,33981.7,NA
2391,7,97.1514,35461.2,NA
2391,8,66.7253,34013.3,NA
2391,9,81.9384,36407.7,NA
2392,0,0.1,33784,NA
2392,1,0.260685,33831.7,NA
2392,2,0.699185,33928.6,NA
2392,3,1.8757,33945.6,NA
2392,4,5.16264,33945.6,NA
2392,5,13.7092,33981.7,NA
2392,6,36.2211,33981.7,NA
2392,7,97.1514,35461.2,NA
2392,8,66.7253,34013.3,NA
2392,9,81.9384,36407.7,NA
2393,0,0.1,33784,NA
2393,1,0.260685,33831.7,NA
2393,2,0.699185,33928.6,NA
2393,3,1.8757,33945.6,NA
2393,4,5.16264,33945.6,NA
2393,5,13.7092,33981.7,NA
2393,6,36.2211,33981.7,NA
2393,7,97.1514,35461.2,NA
2393,8,66.7253,34013.3,NA
2393,9,81.9384,36407.7,NA
2394,0,0.1,33784,NA
2394,1,0.260685,33831.7,NA
2394,2,0.699185,33928.6,NA
2394,3,1.8757,33945.6,NA
2394,4,5.16264,33945.6,NA
2394,5,13.7092,33981.7,NA
2394,6,36.2211,33981.7,NA
2394,7,97.1514,35461.2,NA
2394,8,66.7253,34013.3,NA
2394,9,81.9384,36316.4,NA
2395,0,0.1,33784,NA
2395,1,0.260685,33831.7,NA
2395,2,0.699185,33928.6,NA
2395,3,1.8757,33945.6,NA
2395,4,5.16264,33945.6,NA
2395,5,13.7092,33981.7,NA
2395,6,36.2211,33981.7,NA
2395,7,97.1514,34814.4,NA
2395,8,66.7253,34013.3,NA
2395,9,81.9384,36316.4,NA
2396,0,0.1,33784,NA
2396,1,0.260685,33831.7,NA
2396,2,0.699185,33928.6,NA
2396,3,1.8757,33945.6,NA
2396,4,5.16264,33945.6,NA
2396,5,13.7092,33981.7,NA
2396,6,36.2211,33981.7,NA
2396,7,97.1514,34844.1,NA
2396,8,66.7253,34013.3,NA
2396,9,81.9384,36340.9,NA
2397,0,0.1,33784,NA
2397,1,0.260685,33831.7,NA
2397,2,0.699185,33928.6,NA
2397,3,1.8757,33945.6,NA
2397,4,5.16264,33945.6,NA
2397,5,13.7092,33981.7,NA
2397,6,36.2211,33981.7,NA
2397,7,97.1514,34844.1,NA
2397,8,66.7253,34013.3,NA
2397,9,81.9384,36088.7,NA
2398,0,0.1,33784,NA
2398,1,0.260685,33831.7,NA
2398,2,0.699185,33928.6,NA
2398,3,1.8757,33945.6,NA
2398,4,5.16264,33945.6,NA
2398,5,13.7092,33981.7,NA
2398,6,36.2211,33981.7,NA
2398,7,97.1514,34844.1,NA
2398,8,66.7253,34013.3,NA
2398,9,81.9384,36079,NA
2399,0,0.1,33784,NA
2399,1,0.260685,33831.7,NA
2399,2,0.699185,33928.6,NA
2399,3,1.8757,33945.6,NA
2399,4,5.16264,33945.6,NA
2399,5,13.7092,33981.7,NA
2399,6,36.2211,33981.7,NA
2399,7,97.1514,34875.5,NA
2399,8,66.7253,34013.3,NA
2399,9,81.9384,36079,NA
2400,0,0.1,33784,0.00708038
2400,1,0.260602,33831.7,0.0170762
2400,2,0.698959,33928.6,0.0299875
2400,3,1.87509,33945.6,0.853394
2400,4,5.16434,33945.6,0.029571
2400,5,13.7048,33981.7,0.226572
2400,6,36.2095,33981.7,0.0212411
2400,7,97.12,34650.5,0.05
2400,8,66.741,34013.3,0.15
2400,9,81.9305,36079,0
2400,10,74.3357,34013.3,NA
2401,0,0.1,33784,NA
2401,1,0.260602,33831.7,NA
2401,2,0.698959,33928.6,NA
2401,3,1.87509,33945.6,NA
2401,4,5.16434,33945.6,NA
2401,5,13.7048,33981.7,NA
2401,6,36.2095,33981.7,NA
2401,7,97.12,34844.2,NA
2401,8,66.741,34013.3,NA
2401,9,81.9305,36079,NA
2401,10,74.3357,34013.3,NA
2402,0,0.1,33784,NA
2402,1,0.260602,33831.7,NA
2402,2,0.698959,33928.6,NA
2402,3,1.87509,33945.6,NA
2402,4,5.16434,33945.6,NA
2402,5,13.7048,33981.7,NA
2402,6,36.2095,33981.7,NA
2402,7,97.12,34778.1,NA
2402,8,66.741,34203.4,NA
2402,9,81.9305,36079,NA
2402,10,74.3357,34013.3,NA
2403,0,0.1,33784,NA
2403,1,0.260602,33831.7,NA
2403,2,0.698959,33928.6,NA
2403,3,1.87509,33945.6,NA
2403,4,5.16434,33945.6,NA
2403,5,13.7048,33981.7,NA
2403,6,36.2095,33981.7,NA
2403,7,97.12,34203.4,NA
2403,8,66.741,34560.2,NA
2403,9,81.9305,36079,NA
2403,10,74.3357,34013.3,NA
2404,0,0.1,33784,NA
2404,1,0.260602,33831.7,NA
2404,2,0.698959,33928.6,NA
2404,3,1.87509,33945.6,NA
2404,4,5.16434,33945.6,NA
2404,5,13.7048,33981.7,NA
2404,6,36.2095,33981.7,NA
2404,7,97.12,34560.2,NA
2404,8,66.741,34470,NA
2404,9,81.9305,36179.1,NA
2404,10,74.3357,34013.3,NA
2405,0,0.1,33784,NA
2405,1,0.260602,33831.7,NA
2405,2,0.698959,33928.6,NA
2405,3,1.87509,33945.6,NA
2405,4,5.16434,33945.6,NA
2405,5,13.7048,33981.7,NA
2405,6,36.2095,33981.7,NA
2405,7,97.12,34470,NA
2405,8,66.741,34560.2,NA
2405,9,81.9305,35818.8,NA
2405,10,74.3357,34013.3,NA
2406,0,0.1,33784,NA
2406,1,0.260602,33831.7,NA
2406,2,0.698959,33928.6,NA
2406,3,1.87509,33945.6,NA
2406,4,5.16434,33945.6,NA
2406,5,13.7048,33981.7,NA
2406,6,36.2095,33981.7,NA
2406,7,97.12,34560.2,NA
2406,8,66.741,34470,NA
2406,9,81.9305,35754.7,NA
2406,10,74.3357,34013.3,NA
2407,0,0.1,33784,NA
2407,1,0.260602,33831.7,NA
2407,2,0.698959,33928.6,NA
2407,3,1.87509,33945.6,NA
2407,4,5.16434,33945.6,NA
2407,5,13.7048,33981.7,NA
2407,6,36.2095,33981.7,NA
2407,7,97.12,34560.2,NA
2407,8,66.741,34470,NA
2407,9,81.9305,35871.9,NA
2407,10,74.3357,34013.3,NA
2408,0,0.1,33784,NA
2408,1,0.260602,33831.7,NA
2408,2,0.698959,33928.6,NA
2408,3,1.87509,33945.6,NA
2408,4,5.16434,33945.6,NA
2408,5,13.7048,33981.7,NA
2408,6,36.2095,33981.7,NA
2408,7,97.12,34470,NA
2408,8,66.741,34560.2,NA
2408,9,81.9305,35871.9,NA
2408,10,74.3357,34256.7,NA
2409,0,0.1,33784,NA
2409,1,0.260602,33831.7,NA
2409,2,0.698959,33928.6,NA
2409,3,1.87509,33945.6,NA
2409,4,5.16434,33945.6,NA
2409,5,13.7048,33981.7,NA
2409,6,36.2095,33981.7,NA
2409,7,97.12,34352.9,NA
2409,8,66.741,34470,NA
2409,9,81.9305,35871.9,NA
2409,10,74.3357,34256.7,NA
2410,0,0.1,33784,NA
2410,1,0.260602,33831.7,NA
2410,2,0.698959,33928.6,NA
2410,3,1.87509,33945.6,NA
2410,4,5.16434,33945.6,NA
2410,5,13.7048,33981.7,NA
2410,6,36.2095,33981.7,NA
2410,7,97.12,34487.2,NA
2410,8,66.741,34203.4,NA
2410,9,81.9305,34256.7,NA
2410,10,74.3357,35404.9,NA
2411,0,0.1,33784,NA
2411,1,0.260602,33831.7,NA
2411,2,0.698959,33928.6,NA
2411,3,1.87509,33945.6,NA
2411,4,5.16434,33945.6,NA
2411,5,13.7048,33981.7,NA
2411,6,36.2095,33981.7,NA
2411,7,97.12,34487.2,NA
2411,8,66.741,34256.7,NA
2411,9,81.9305,35404.9,NA
2411,10,74.3357,34203.4,NA
2412,0,0.1,33784,NA
2412,1,0.260602,33831.7,NA
2412,2,0.698959,33928.6,NA
2412,3,1.87509,33945.6,NA
2412,4,5.16434,33945.6,NA
2412,5,13.7048,33981.7,NA
2412,6,36.2095,33981.7,NA
2412,7,97.12,34487.2,NA
2412,8,66.741,34256.7,NA
2412,9,81.9305,35404.9,NA
2412,10,74.3357,34203.4,NA
2413,0,0.1,33784,NA
2413,1,0.260602,33831.7,NA
2413,2,0.698959,33928.6,NA
2413,3,1.87509,33945.6,NA
2413,4,5.16434,33945.6,NA
2413,5,13.7048,33981.7,NA
2413,6,36.2095,33981.7,NA
2413,7,97.12,34514.8,NA
2413,8,66.741,34446.1,NA
2413,9,81.9305,35201.1,NA
2413,10,74.3357,34203.4,NA
2414,0,0.1,33784,NA
2414,1,0.260602,33831.7,NA
2414,2,0.698959,33928.6,NA
2414,3,1.87509,33945.6,NA
